,ent,ent_label
1480,Vietnam,GPE
1481,Thirty-one thousand,CARDINAL
1482,Three hundred,CARDINAL
1483,Americans,NORP
1484,the United States,GPE
1485,South Vietnamese,NORP
1486,American,NORP
1487,American,NORP
1488,South Vietnamese,NORP
1489,Communist,NORP
1490,June of 1969,DATE
1491,"25,000",CARDINAL
1492,September,DATE
1493,"40,000",CARDINAL
1494,December,DATE
1495,"50,000",CARDINAL
1496,April of 1970,DATE
1497,"150,000",CARDINAL
1498,the first of next month,DATE
1499,May 1,DATE
1500,"more than 265,000",CARDINAL
1501,Americans,NORP
1502,almost half,CARDINAL
1503,Vietnam,GPE
1504,American,NORP
1505,five,CARDINAL
1506,the first 3 months of 1969,DATE
1507,"the first three months this year, 1971",DATE
1508,South Vietnamese,NORP
1509,the past two years,DATE
1510,One,CARDINAL
1511,American,NORP
1512,American,NORP
1513,two,CARDINAL
1514,Vietnam,GPE
1515,first,ORDINAL
1516,Cambodia,GPE
1517,American,NORP
1518,Cambodia,GPE
1519,60 days,DATE
1520,American,NORP
1521,half,CARDINAL
1522,American,NORP
1523,Laotian,NORP
1524,South Vietnamese,NORP
